客户id,登录账号,客户名称,分销关系关联时间,订单号,产品id,产品名称,实例id,实例首购时间,订单类型,订单时长（月）,支付时间,原价,应付金额,实付金额,项目ID,是否算评级业绩,评级业绩,消费账号数,不返佣原因,合同返佣比例,佣金比例,佣金金额,是否伙伴与客户协同的订单
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,sls,日志服务,1679244159623699;eci-log-default-project-cn-shanghai-167924415*;audit-cefc3854b2fbc48d4b1c198cf7ecaaa3a;cn-shanghai,2019-01-04 13:58:10,后付费,,2021-08-18 00:00:00,0.4,0.4,0.4,,是,0.4,869,,,0.15,0.06,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,hdm_charge_public_cn,DAS专业版,daspro-cn-i7m27k7td26,2021-06-08 16:15:20,后付费,,2021-08-15 00:00:00,26.984,26.86,26.86,,是,26.86,869,,,0.15,4.029,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,rds,关系型数据库RDS(包月),rm-uf679a8c6ebop987w,2018-12-27 16:17:00,后付费,,2021-08-04 00:00:00,20.988,20.88,20.88,,是,20.88,869,,,0.15,3.132,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,nat_gw,NAT网关（按量付费）,ngw-uf67bj65pqnn7izc57evc,2020-03-26 21:41:18,后付费,,2021-08-17 00:00:00,12,12,12,,是,12,869,,,0.15,1.8,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,rds,关系型数据库RDS(包月),rm-uf679a8c6ebop987w,2018-12-27 16:17:00,后付费,,2021-08-25 00:00:00,22.705,22.56,22.56,,是,22.56,869,,,0.15,3.384,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,rds,关系型数据库RDS(包月),rm-uf679a8c6ebop987w,2018-12-27 16:17:00,后付费,,2021-08-06 00:00:00,21.085,20.94,20.94,,是,20.94,869,,,0.15,3.141,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,naspost,文件存储（按量付费）,3925e482f5,2019-01-02 20:29:46,后付费,,2021-08-16 00:00:00,29.145,29.04,29.04,,是,29.04,869,,,0.15,4.356,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,sls,日志服务,1679244159623699;eci-log-default-project-cn-shanghai-167924415*;audit-cefc3854b2fbc48d4b1c198cf7ecaaa3a;cn-shanghai,2019-01-04 13:58:10,后付费,,2021-08-22 00:00:00,0.4,0.4,0.4,,是,0.4,869,,,0.15,0.06,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,naspost,文件存储（按量付费）,3925e482f5,2019-01-02 20:29:46,后付费,,2021-08-25 00:00:00,29.315,29.28,29.28,,是,29.28,869,,,0.15,4.392,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,hdm_charge_public_cn,DAS专业版,daspro-cn-i7m27k7td26,2021-06-08 16:15:20,后付费,,2021-08-06 00:00:00,25.577,25.48,25.48,,是,25.48,869,,,0.15,3.822,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,rords,RDS只读实例（按量）,rr-uf6go80oxx8fo28mc,2019-01-04 03:33:00,后付费,,2021-08-30 00:00:00,62.496,62.4,62.4,,是,62.4,869,,,0.15,9.36,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,nat_gw,NAT网关（按量付费）,ngw-uf67bj65pqnn7izc57evc,2020-03-26 21:41:18,后付费,,2021-08-21 00:00:00,12,12,12,,是,12,869,,,0.15,1.8,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,sls,日志服务,1679244159623699;eci-log-default-project-cn-shanghai-167924415*;eci-log-default-log-store-cn-shanghai;cn-shanghai,2019-01-04 13:58:10,后付费,,2021-08-21 00:00:00,0.08,0.08,0.08,,是,0.08,869,,,0.15,0.012,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,sls,日志服务,1679244159623699;eci-log-default-project-cn-shanghai-167924415*;audit-cefc3854b2fbc48d4b1c198cf7ecaaa3a;cn-shanghai,2019-01-04 13:58:10,后付费,,2021-08-03 00:00:00,0.2,0.2,0.2,,是,0.2,869,,,0.15,0.03,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,vm,云服务器ECS(包月),i-uf691frauar5enckbtub,2019-01-07 11:50:34,后付费,,2021-08-17 00:00:00,1.966,1.9,1.9,,是,1.9,869,,,0.15,0.285,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,naspost,文件存储（按量付费）,3925e482f5,2019-01-02 20:29:46,后付费,,2021-08-07 00:00:00,28.959,28.8,28.8,,是,28.8,869,,,0.15,4.32,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,rords,RDS只读实例（按量）,rr-uf6go80oxx8fo28mc,2019-01-04 03:33:00,后付费,,2021-08-23 00:00:00,62.52,62.4,62.4,,是,62.4,869,,,0.15,9.36,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,nat_gw,NAT网关（按量付费）,ngw-uf67bj65pqnn7izc57evc,2020-03-26 21:41:18,后付费,,2021-08-19 00:00:00,12,12,12,,是,12,869,,,0.15,1.8,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,sls,日志服务,1679244159623699;eci-log-default-project-cn-shanghai-167924415*;audit-cefc3854b2fbc48d4b1c198cf7ecaaa3a;cn-shanghai,2019-01-04 13:58:10,后付费,,2021-08-29 00:00:00,0.4,0.4,0.4,,是,0.4,869,,,0.15,0.06,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,eip,弹性公网IP（后付费）,eip-uf63ps0ti9rrtux6yc8g9,2019-01-08 22:30:26,后付费,,2021-08-26 00:00:00,3.817,3.7,3.7,,是,3.7,869,,,0.15,0.555,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,hdm_charge_public_cn,DAS专业版,daspro-cn-i7m27k7td26,2021-06-08 16:15:20,后付费,,2021-08-23 00:00:00,25.652,25.58,25.58,,是,25.58,869,,,0.15,3.837,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,vm,云服务器ECS(包月),i-uf691frauar5enckbtub,2019-01-07 11:50:34,后付费,,2021-08-03 00:00:00,7.505,7.43,7.43,,是,7.43,869,,,0.15,1.1145,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,snapshot,快照,cn-shanghai,2018-12-23 17:36:44,后付费,,2021-08-16 00:00:00,0.381908,0.24,0.24,,是,0.24,869,,,0.15,0.036,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,210175835970132,prepaid_kvstore,云数据库KVStore版（包月）,r-uf6fa11fe36c7634,2019-01-14 10:04:00,续费,1月,2021-08-07 09:52:24,25,25,25,,是,25,869,,,0.15,3.75,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,nat_gw,NAT网关（按量付费）,ngw-uf67bj65pqnn7izc57evc,2020-03-26 21:41:18,后付费,,2021-08-04 00:00:00,12,12,12,,是,12,869,,,0.15,1.8,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,sls,日志服务,1679244159623699;eci-log-default-project-cn-shanghai-167924415*;audit-cefc3854b2fbc48d4b1c198cf7ecaaa3a;cn-shanghai,2019-01-04 13:58:10,后付费,,2021-08-17 00:00:00,0.4,0.4,0.4,,是,0.4,869,,,0.15,0.06,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,snapshot,快照,cn-shanghai,2018-12-23 17:36:44,后付费,,2021-08-08 00:00:00,0.398572,0.24,0.24,,是,0.24,869,,,0.15,0.036,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,nat_gw,NAT网关（按量付费）,ngw-uf67bj65pqnn7izc57evc,2020-03-26 21:41:18,后付费,,2021-08-06 00:00:00,12,12,12,,是,12,869,,,0.15,1.8,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,snapshot,快照,cn-shanghai,2018-12-23 17:36:44,后付费,,2021-08-17 00:00:00,0.384008,0.24,0.24,,是,0.24,869,,,0.15,0.036,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,sls,日志服务,1679244159623699;eci-log-default-project-cn-shanghai-167924415*;audit-cefc3854b2fbc48d4b1c198cf7ecaaa3a;cn-shanghai,2019-01-04 13:58:10,后付费,,2021-08-30 00:00:00,0.4,0.4,0.4,,是,0.4,869,,,0.15,0.06,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,rords,RDS只读实例（按量）,rr-uf6go80oxx8fo28mc,2019-01-04 03:33:00,后付费,,2021-08-03 00:00:00,62.53,62.4,62.4,,是,62.4,869,,,0.15,9.36,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,eip,弹性公网IP（后付费）,eip-uf63ps0ti9rrtux6yc8g9,2019-01-08 22:30:26,后付费,,2021-08-02 00:00:00,3.629,3.54,3.54,,是,3.54,869,,,0.15,0.531,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,sls,日志服务,1679244159623699;eci-log-default-project-cn-shanghai-167924415*;audit-cefc3854b2fbc48d4b1c198cf7ecaaa3a;cn-shanghai,2019-01-04 13:58:10,后付费,,2021-08-06 00:00:00,0.4,0.4,0.4,,是,0.4,869,,,0.15,0.06,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,rds,关系型数据库RDS(包月),rm-uf679a8c6ebop987w,2018-12-27 16:17:00,后付费,,2021-08-28 00:00:00,23.016,22.92,22.92,,是,22.92,869,,,0.15,3.438,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,eip,弹性公网IP（后付费）,eip-uf63ps0ti9rrtux6yc8g9,2019-01-08 22:30:26,后付费,,2021-08-25 00:00:00,3.821,3.72,3.72,,是,3.72,869,,,0.15,0.558,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,rds,关系型数据库RDS(包月),rm-uf679a8c6ebop987w,2018-12-27 16:17:00,后付费,,2021-08-17 00:00:00,22.357,22.24,22.24,,是,22.24,869,,,0.15,3.336,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,eip,弹性公网IP（后付费）,eip-uf63ps0ti9rrtux6yc8g9,2019-01-08 22:30:26,后付费,,2021-08-22 00:00:00,2.491,2.4,2.4,,是,2.4,869,,,0.15,0.36,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,hdm_charge_public_cn,DAS专业版,daspro-cn-i7m27k7td26,2021-06-08 16:15:20,后付费,,2021-08-21 00:00:00,26.206,26.09,26.09,,是,26.09,869,,,0.15,3.9135,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,eip,弹性公网IP（后付费）,eip-uf63ps0ti9rrtux6yc8g9,2019-01-08 22:30:26,后付费,,2021-08-06 00:00:00,4.877,4.78,4.78,,是,4.78,869,,,0.15,0.717,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,sls,日志服务,1679244159623699;eci-log-default-project-cn-shanghai-167924415*;eci-log-default-log-store-cn-shanghai;cn-shanghai,2019-01-04 13:58:10,后付费,,2021-08-26 00:00:00,0.08,0.08,0.08,,是,0.08,869,,,0.15,0.012,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,snapshot,快照,cn-shanghai,2018-12-23 17:36:44,后付费,,2021-08-09 00:00:00,0.389608,0.24,0.24,,是,0.24,869,,,0.15,0.036,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,vm,云服务器ECS(包月),i-uf691frauar5enckbtub,2019-01-07 11:50:34,后付费,,2021-08-25 00:00:00,0.646,0.59,0.59,,是,0.59,869,,,0.15,0.0885,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,snapshot,快照,cn-shanghai,2018-12-23 17:36:44,后付费,,2021-08-31 00:00:00,0.378432,0.24,0.24,,是,0.24,869,,,0.15,0.036,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,sls,日志服务,1679244159623699;eci-log-default-project-cn-shanghai-167924415*;eci-log-default-log-store-cn-shanghai;cn-shanghai,2019-01-04 13:58:10,后付费,,2021-08-10 00:00:00,0.08,0.08,0.08,,是,0.08,869,,,0.15,0.012,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,sls,日志服务,1679244159623699;eci-log-default-project-cn-shanghai-167924415*;eci-log-default-log-store-cn-shanghai;cn-shanghai,2019-01-04 13:58:10,后付费,,2021-08-29 00:00:00,0.08,0.08,0.08,,是,0.08,869,,,0.15,0.012,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,hdm_charge_public_cn,DAS专业版,daspro-cn-i7m27k7td26,2021-06-08 16:15:20,后付费,,2021-08-25 00:00:00,25.076,24.99,24.99,,是,24.99,869,,,0.15,3.7485,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,rds,关系型数据库RDS(包月),rm-uf679a8c6ebop987w,2018-12-27 16:17:00,后付费,,2021-08-11 00:00:00,21.38,21.28,21.28,,是,21.28,869,,,0.15,3.192,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,vm,云服务器ECS(包月),i-uf691frauar5enckbtub,2019-01-07 11:50:34,后付费,,2021-08-23 00:00:00,1.282,1.24,1.24,,是,1.24,869,,,0.15,0.186,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,snapshot,快照,cn-shanghai,2018-12-23 17:36:44,后付费,,2021-08-30 00:00:00,0.378148,0.24,0.24,,是,0.24,869,,,0.15,0.036,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,eip,弹性公网IP（后付费）,eip-uf63ps0ti9rrtux6yc8g9,2019-01-08 22:30:26,后付费,,2021-08-10 00:00:00,3.89,3.79,3.79,,是,3.79,869,,,0.15,0.5685,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,nat_gw,NAT网关（按量付费）,ngw-uf67bj65pqnn7izc57evc,2020-03-26 21:41:18,后付费,,2021-08-28 00:00:00,12,12,12,,是,12,869,,,0.15,1.8,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,hdm_charge_public_cn,DAS专业版,daspro-cn-i7m27k7td26,2021-06-08 16:15:20,后付费,,2021-08-05 00:00:00,25.474,25.38,25.38,,是,25.38,869,,,0.15,3.807,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,sls,日志服务,1679244159623699;eci-log-default-project-cn-shanghai-167924415*;eci-log-default-log-store-cn-shanghai;cn-shanghai,2019-01-04 13:58:10,后付费,,2021-08-25 00:00:00,0.08,0.08,0.08,,是,0.08,869,,,0.15,0.012,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,vm,云服务器ECS(包月),i-uf691frauar5enckbtub,2019-01-07 11:50:34,后付费,,2021-08-21 00:00:00,0.242,0.24,0.24,,是,0.24,869,,,0.15,0.036,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,snapshot,快照,cn-shanghai,2018-12-23 17:36:44,后付费,,2021-08-19 00:00:00,0.384372,0.24,0.24,,是,0.24,869,,,0.15,0.036,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,naspost,文件存储（按量付费）,3925e482f5,2019-01-02 20:29:46,后付费,,2021-08-17 00:00:00,29.169,29.04,29.04,,是,29.04,869,,,0.15,4.356,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,210517576350132,hdm_charge_public_cn,DAS专业版,daspro-cn-i7m27k7td26,2021-06-08 16:15:20,续费,1月,2021-08-31 09:56:08,40,40,40,,是,40,869,,,0.15,6,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,nat_gw,NAT网关（按量付费）,ngw-uf67bj65pqnn7izc57evc,2020-03-26 21:41:18,后付费,,2021-08-23 00:00:00,12,12,12,,是,12,869,,,0.15,1.8,否
1679244159623699,elementwin_it,上海元兵信息科技有限公司,2018-12-07 13:13:44,,sls,日志服务,1679244159623699;eci-log-default-project-cn-shanghai-167924415*;eci-log-default-log-store-cn-shanghai;cn-shanghai,2019-01-04 13:58:10,后付费,,2021-08-24 00:00:00,0.08,0.08,0.08,,是,0.08,869,,,0.15,0.012,否
