客户id,登录账号,客户名称,分销关系关联时间,订单号,产品id,产品名称,实例id,实例首购时间,订单类型,订单时长（月）,支付时间,原价,应付金额,实付金额,项目ID,是否算评级业绩,评级业绩,消费账号数,不返佣原因,合同返佣比例,佣金比例,佣金金额,是否伙伴与客户协同的订单,退款订单对应的正向订单,客户类型,认证类型,注册时间,本产品大类是否有历史消费
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-25 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-17 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-14 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-10 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-29 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-21 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-03 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-20 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-30 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-02 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-03 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-23 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-24 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-20 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-05 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-08 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-18 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-09 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-01 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-13 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-07 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-22 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-16 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-09 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-19 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-06 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-11 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-25 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-28 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-04 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-02 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-19 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-11 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-27 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-28 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-08 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-23 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-13 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-18 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-06 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-15 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-31 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,eip,弹性公网IP（后付费）,eip-bp17n1lgc09yl08g04uwb,2017-02-15 16:28:31,后付费,,2023-01-05 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1442881250904179,jieengu,南京杰恩信息科技有限公司,2017-01-26 17:28:45,,slb,传统型负载均衡CLB（按量付费）,lb-bp1wvprlqslczmnekixi1,2017-02-16 10:01:47,后付费,,2023-01-12 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2016-09-18 18:01:28,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,slb,传统型负载均衡CLB（按量付费）,lb-bp10ihhllptwikv4qkfcs,2019-04-25 15:22:47,后付费,,2023-01-11 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,slb,传统型负载均衡CLB（按量付费）,lb-bp15yxp93cw9h0rfmcjgf,2022-08-05 15:52:40,后付费,,2023-01-11 23:59:59,1.176,1.15,1.15,,是,1.15,885,,,0.12,0.138,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,rds,关系型数据库RDS(包月),rm-bp10104e905uuf3z4,2017-04-15 11:09:01,后付费,,2023-01-05 23:59:59,1.483,0.42,0.42,,是,0.42,885,,,0.12,0.0504,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,yundisk,云盘,d-bp193ww79wh4lzs8yx5h,2022-11-14 16:00:04,后付费,,2023-01-22 23:59:59,1.008,1.02,1.02,,是,1.02,885,,,0.12,0.1224,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,rds,关系型数据库RDS(包月),rm-bp1wa754025p24645,2017-04-15 11:05:04,后付费,,2023-01-28 23:59:59,0,0.01,0.01,,是,0.01,885,,,0.12,0.0012,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,yundisk,云盘,d-bp1e5ufxdwdptrxu691o,2022-12-08 17:20:05,后付费,,2023-01-04 23:59:59,1.008,1.02,1.02,,是,1.02,885,,,0.12,0.1224,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,slb,传统型负载均衡CLB（按量付费）,lb-bp1vtfq2dgn1e920ahrld,2017-11-07 17:09:53,后付费,,2023-01-03 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,yundisk,云盘,d-bp1j99apzanr4z6lhex5,2022-08-22 10:54:11,后付费,,2023-01-02 23:59:59,1.008,1,1,,是,1,885,,,0.12,0.12,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,sls,日志服务,1076190681179167;history;actiontrail_aliyunoperatehistory;cn-hangzhou,2017-11-02 17:20:47,后付费,,2023-01-04 23:59:59,7.660804,7.66,7.66,,是,7.66,885,,,0.12,0.9192,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,slb,传统型负载均衡CLB（按量付费）,lb-bp188dd71qypfixyina5o,2023-01-12 13:59:01,后付费,,2023-01-17 23:59:59,0.48,0.46,0.46,,是,0.46,885,,,0.12,0.0552,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,rds,关系型数据库RDS(包月),rm-bp149eg5iq8y1el0u,2017-08-10 10:56:02,后付费,,2023-01-02 23:59:59,127.799,36.44,36.44,,是,36.44,885,,,0.12,4.3728,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,slb,传统型负载均衡CLB（按量付费）,lb-bp1dk3y1yslos7scndymh,2021-11-16 21:25:55,后付费,,2023-01-24 23:59:59,15.6,15.6,15.6,,是,15.6,885,,,0.12,1.872,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,slb,传统型负载均衡CLB（按量付费）,lb-bp1tn21ufpz8y1ndn95g3,2022-03-21 14:35:39,后付费,,2023-01-21 23:59:59,2.4,2.4,2.4,,是,2.4,885,,,0.12,0.288,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,slb,传统型负载均衡CLB（按量付费）,lb-bp1146k9fo4hxdzxswy2l,2022-07-11 15:31:59,后付费,,2023-01-23 23:59:59,2.4,2.4,2.4,,是,2.4,885,,,0.12,0.288,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,cdi,内容安全,1076190681179167,2017-04-13 09:52:05,后付费,,2023-01-22 23:59:59,0.033,0.03,0.03,,是,0.03,885,,,0.12,0.0036,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,slb,传统型负载均衡CLB（按量付费）,lb-bp1umaovgl725ktdthqhj,2018-09-11 13:52:14,后付费,,2023-01-15 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,yundisk,云盘,d-bp1e5ufxdwdptrxu691o,2022-12-08 17:20:05,后付费,,2023-01-27 23:59:59,1.008,0.99,0.99,,是,0.99,885,,,0.12,0.1188,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,rds,关系型数据库RDS(包月),rm-bp195k941h19qz72w,2018-06-04 17:15:00,后付费,,2023-01-25 23:59:59,0.426,0.09,0.09,,是,0.09,885,,,0.12,0.0108,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,eip,弹性公网IP（后付费）,eip-bp1p1mucdbf7h0gglygvh,2020-06-30 09:40:51,后付费,,2023-01-17 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2010-12-24 12:59:12,有
1076190681179167,快宝网络技术,快宝(上海)网络技术有限公司,2017-03-28 14:15:59,,slb,传统型负载均衡CLB（按量付费）,lb-bp1umaovgl725ktdthqhj,2018-09-11 13:52:14,后付费,,2023-01-06 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2010-12-24 12:59:12,有
